Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
51.189056,0.023147766,36.58585549371573,-121.75711762057097,0,0.9610819,6208.9717,-0.018969227,5,1,false,false,2.08149,1.7258632,10.693089,-0.038187,0.06853746,3
51.207043,0.023386514,36.585848644761086,-121.7571218668419,0,0.96170485,6212.0645,-0.030399403,5,1,false,false,1.65731,1.7431821,10.358418,-0.037230585,0.045693938,3
51.225334,0.023625342,36.585841795806445,-121.75712622462349,0,0.9624059,6217.7227,-0.016780471,5,1,false,false,1.788294,1.7492127,10.57493,-0.036636677,0.02671045,3
51.24338,0.023864266,36.58583485692215,-121.75713047089442,0,0.9625931,6221.3135,0.014348522,5,1,false,false,2.2131774,1.7526276,10.147751,-0.03627546,0.018319799,3
51.26168,0.024103276,36.58582800796751,-121.75713471716536,0,0.9641198,6226.2334,0.05593494,5,1,false,false,2.4775283,1.7445631,9.299757,-0.035971895,0.018872688,3
51.280025,0.024342371,36.585821159287875,-121.75713896343629,0,0.96327865,6230.087,0.08609119,5,1,false,false,2.9049783,1.775639,10.257813,-0.03555841,0.03148122,3
51.298656,0.024581566,36.58581422012857,-121.75714320970722,0,0.9641043,6232.26,0.101412505,5,1,false,false,3.0853856,1.7757373,10.379266,-0.03488189,0.048990548,3
51.316746,0.02482084,36.58580737117392,-121.75714745563714,0,0.96354353,6233.794,0.10724922,5,1,false,false,3.0658774,1.7264073,10.303573,-0.03388911,0.067901425,3
51.3352,0.02506021,36.58580043228962,-121.75715170190809,0,0.9645716,6240.668,0.098980546,5,1,false,false,3.11957,1.8090528,9.97133,-0.032597907,0.08334783,3
51.354427,0.02529966,36.58579358333498,-121.75715583632736,0,0.9642444,6240.659,0.08244326,5,1,false,false,2.8884199,1.8236547,9.86155,-0.031101475,0.092114665,3
51.373978,0.02553923,36.585786644450685,-121.75716008259829,0,0.9662386,6234.6846,0.06590596,5,1,false,false,2.6847677,1.8289249,10.105268,-0.029555947,0.09149891,3
51.39253,0.02577889,36.58577970556639,-121.75716432886922,0,0.96736056,6236.6387,0.055205368,5,1,false,false,2.682679,1.7502835,10.233351,-0.02806048,0.087772146,3
